id,name,year,users_rated,avg_rating,geek_rating,weight,owned,fans,views,plays,plays_month,min_players,max_players,min_players_recomended,max_players_recomended,min_players_best,max_players_best,min_playtime,max_playtime,awards,expansions,min_age,link,description,price_euro
36218,Dominion,2008,88944,7.59901,7.48225,2.3487,117813,6905,4790518,790816,2457,2,4,2,4,3,3,30,30,45,54,13,/boardgame/36218/dominion,Acquire the most valuable lands by building your deck with treasure and power cards.,33.35
271055,Dwellings of Eldervale,2020,6176,8.1952,7.47575,3.2546,8560,1278,1300949,17324,441,1,5,1,5,3,3,60,150,5,2,14,/boardgame/271055/dwellings-eldervale,Battle for control of a new fantasy realm in this worker placement game.,
251661,Oathsworn: Into the Deepwood,2022,3441,9.08703,7.47509,3.5688,7683,1851,1589676,14805,1362,1,4,1,4,2,2,30,90,5,2,14,/boardgame/251661/oathsworn-deepwood,Fight for humanity's survival against unnatural horrors and the Deepwood itself.,
4098,Age of Steam,2002,10897,7.83571,7.47208,3.8776,12181,605,1680905,37214,283,1,6,3,6,4,4,120,120,4,150,13,/boardgame/4098/age-steam,"Outperform your railroad rivals with shares, auctions, trackbuilding, and deliveries.",
175640,Vinhos: Deluxe Edition,2016,6481,8.10605,7.47195,4.0229,11495,555,758771,14222,115,1,4,1,4,4,4,60,135,3,5,14,/boardgame/175640/vinhos-deluxe-edition,The strategic craft of fine winemaking.,
233371,Clank! In! Space!: A Deck-Building Adventure,2017,13772,7.79595,7.46758,2.5556,20171,610,769080,40125,268,2,4,2,4,3,3,45,90,3,12,12,/boardgame/233371/clank-space-deck-building-adventure,Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.,55.72
281259,The Isle of Cats,2019,20034,7.72925,7.46739,2.3577,34682,1469,1205352,90471,1178,1,4,1,4,3,3,60,90,6,9,8,/boardgame/281259/isle-cats,Rescue as many cats as you can before Lord Vesh comes to destroy their home.,
217372,The Quest for El Dorado,2017,23202,7.66687,7.46646,1.9284,36946,1050,1578170,85637,1203,2,4,2,4,2,2,30,60,17,8,10,/boardgame/217372/quest-el-dorado,Race through a dense South American jungle in pursuit of the legendary city of gold.,24.95
198928,Pandemic: Iberia,2016,10375,7.89409,7.46392,2.586,18699,456,677686,26498,130,2,5,1,5,4,4,45,45,3,0,8,/boardgame/198928/pandemic-iberia,"Travel from Barcelona to Lisboa to cure malaria, typhus, yellow fever, and cholera.",49.99
43015,Hansa Teutonica,2009,15020,7.72932,7.46386,3.0951,13074,717,1280330,45385,243,2,5,3,5,5,5,45,90,10,6,12,/boardgame/43015/hansa-teutonica,Build networks of merchants along the roads and market towns of the Hanseatic League.,
175155,Forbidden Stars,2015,9013,7.97911,7.45854,3.8386,13261,1003,1578432,14577,93,2,4,2,4,3,3,120,180,3,0,14,/boardgame/175155/forbidden-stars,"Assemble your armies, devise your strategy, and wage war across the Herakon Cluster.",
178900,Codenames,2015,88043,7.55063,7.45838,1.2642,145904,2462,2656488,558162,2740,2,8,4,8,6,6,15,15,45,34,14,/boardgame/178900/codenames,Give your team clever one-word clues to help them spot their agents in the field.,17.99
196340,Yokohama,2016,11356,7.81557,7.45785,3.3099,14191,528,1023945,36219,202,2,4,2,4,3,3,90,90,6,1,14,/boardgame/196340/yokohama,Claim your fame as the dominant merchant in the Meiji period of Yokohama.,
172287,Champions of Midgard,2015,17021,7.72992,7.45493,2.6053,23929,913,1267037,40076,166,2,4,2,4,4,4,60,90,2,23,10,/boardgame/172287/champions-midgard,"Gain glory by defending a Viking harbor town against trolls, draugr and other beasts.",57.52
266524,PARKS,2019,23065,7.68452,7.44977,2.1314,40815,1721,1373321,78807,1127,1,5,1,4,3,3,30,60,13,3,10,/boardgame/266524/parks,"Hike through National Parks tiles, collecting memories and admiring gorgeous scenery.",44.98
132531,Roll for the Galaxy,2014,31183,7.59895,7.4495,2.7765,37930,1387,1860681,174800,588,2,5,2,5,3,4,45,45,9,4,13,/boardgame/132531/roll-galaxy,"Utilize your dice populace to develop technologies, settle worlds, and ship goods.",50.48
263918,Cartographers,2019,27152,7.62556,7.444,1.8794,47127,1253,1121524,175729,1723,1,100,1,9,3,4,30,45,9,15,10,/boardgame/263918/cartographers,Explore lands on behalf of the queen and draw the most proficient maps to earn favor.,27.71
30549,Pandemic,2008,121943,7.54348,7.43862,2.4015,195126,7510,4552021,406324,1313,2,4,1,4,4,4,45,45,41,8,8,/boardgame/30549/pandemic,Your team of experts must prevent the world from succumbing to a viral pandemic.,130.9
262712,Res Arcana,2019,20619,7.66602,7.43377,2.6331,27886,1199,1429362,118280,1174,2,4,2,4,2,2,30,60,13,2,12,/boardgame/262712/res-arcana,"Rival mages create artifacts, vying for places of power and ancient monuments.",48.96
118048,Targi,2012,22444,7.61767,7.42952,2.341,35863,834,1121575,73058,552,2,2,2,2,2,2,60,60,5,5,12,/boardgame/118048/targi,Outwit your rival by selecting where to place nomad workers on a dynamic desert grid.,14.99
274364,Watergate,2019,11101,7.79536,7.42611,2.2593,19596,502,654811,32573,327,2,2,2,2,2,2,30,60,14,1,12,/boardgame/274364/watergate,Will Nixon triumph in his tug of war with the Press or will the truth be exposed?,24.49
254640,Just One,2018,25102,7.5968,7.4235,1.0426,41404,661,808938,170954,2612,3,7,4,7,6,7,20,60,24,6,8,/boardgame/254640/just-one,"Give one-word clues so someone can guess one word, but duplicate clues are discarded.",26.98
220877,Rajas of the Ganges,2017,13522,7.73019,7.42314,2.89,17863,564,778988,53207,392,2,4,2,4,4,4,45,75,7,9,12,/boardgame/220877/rajas-ganges,Manage your dice to build profitable markets and grand monuments in historic India.,51.0
161970,Alchemists,2014,22246,7.6495,7.42263,3.9278,29760,1149,1435462,44285,165,2,4,2,4,4,4,120,120,16,3,13,/boardgame/161970/alchemists,Showcase your alchemical know-how by publishing theories in this app-driven game.,44.95
147020,Star Realms,2014,43601,7.56388,7.42048,1.9251,64242,2471,1870832,420283,1652,2,2,2,2,2,2,20,20,14,72,12,/boardgame/147020/star-realms,Compete head-to-head to create the most powerful deck of spaceships and bases.,23.71
291453,SCOUT,2019,10821,7.79517,7.42029,1.3538,19674,526,561321,73566,3332,2,5,3,5,4,4,15,15,2,0,9,/boardgame/291453/scout,Poach your opponents' artists and outdo each other's circus shows.,19.99
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,20809,7.64648,7.41999,2.6771,40155,1207,2005987,38590,131,1,8,1,4,2,2,60,120,6,13,13,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,The game is afoot as you and your irregular friends search Victorian London for clues,49.79
271324,It's a Wonderful World,2019,17152,7.69456,7.41989,2.3147,22910,1127,1134436,146484,2382,1,5,1,5,4,4,30,60,22,5,14,/boardgame/271324/its-wonderful-world,"Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.",70.73
127023,Kemet,2012,18865,7.65936,7.41969,3.0014,20447,979,1770229,29837,65,2,5,3,5,4,5,90,120,2,6,13,/boardgame/127023/kemet,Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.,
12,Ra,1999,23953,7.58796,7.41885,2.3375,27434,873,1874992,93987,1060,2,5,2,5,3,4,45,60,3,0,12,/boardgame/12/ra,Bid to acquire the most valuable sets of Egyptian artifacts and resources.,
233398,Endeavor: Age of Sail,2018,9020,7.90246,7.41779,2.8452,11850,737,858993,20744,145,2,5,2,5,4,4,60,90,3,4,13,/boardgame/233398/endeavor-age-sail,"Spread your glory over the vast, as of yet unexplored world in this updated classic.",
308765,Praga Caput Regni,2020,7984,7.93591,7.41744,3.7455,12824,581,764983,28739,361,1,4,1,4,3,3,45,150,5,1,14,/boardgame/308765/praga-caput-regni,Wealthy citizens of medieval Prague organize building projects to gain king's favor.,42.0
304783,Hadrian's Wall,2021,6872,8.01071,7.4143,3.1349,12691,659,698884,40719,2027,1,6,1,3,1,1,30,60,4,3,12,/boardgame/304783/hadrians-wall,Compete as one of six Roman Generals in charge of a milecastle along Hadrian's Wall.,
34635,Stone Age,2008,51701,7.53056,7.41038,2.4607,55865,2396,2515271,210604,713,2,4,2,4,4,4,60,90,28,7,10,/boardgame/34635/stone-age,Prehistoric tribes struggle to survive and adapt. Which one will rise to the top?,
14996,Ticket to Ride: Europe,2005,73306,7.52984,7.40804,1.9209,111616,2739,1848764,223416,1322,2,5,2,5,4,4,30,60,6,59,8,/boardgame/14996/ticket-ride-europe,Build train routes across Europe in this sequel to the hit family board game.,34.41
146652,Legendary Encounters: An Alien Deck Building Game,2014,13013,7.75885,7.40788,2.6996,18147,1254,1330506,49351,152,1,5,1,4,3,3,30,60,5,3,17,/boardgame/146652/legendary-encounters-alien-deck-building-game,"In space, no one can hear you build a deck of marine & weapon cards to fight aliens.",
328871,Terraforming Mars: Ares Expedition,2021,15579,7.69621,7.40256,2.9151,31220,950,1196583,65131,937,1,4,1,4,3,3,45,60,4,9,14,/boardgame/328871/terraforming-mars-ares-expedition,"Return to Mars and terraform it once again, this time using only cards.",50.29
77423,The Lord of the Rings: The Card Game,2011,23814,7.66062,7.40067,3.2065,36775,3632,4548030,263927,754,1,2,1,2,2,2,30,60,7,150,13,/boardgame/77423/lord-rings-card-game,Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!,57.61
283948,Marco Polo II: In the Service of the Khan,2019,6842,7.98337,7.40026,3.3803,8787,361,514516,22714,207,2,4,2,4,3,3,60,120,5,1,12,/boardgame/283948/marco-polo-ii-service-khan,"Travel to cities along the silk road, trading silk, spice, gold & jade along the way.",52.85
103885,Star Wars: X-Wing Miniatures Game,2012,24785,7.64018,7.39843,2.4943,40442,3374,3301425,103814,94,2,2,2,2,2,2,30,45,13,61,14,/boardgame/103885/star-wars-x-wing-miniatures-game,Pilot your ships in tight arcs to take out the enemy! The universe can be yours.,57.96
463,Magic: The Gathering,1993,38720,7.56948,7.39715,3.2525,42415,2151,1221475,658595,4143,2,2,2,2,2,2,20,20,11,204,13,/boardgame/463/magic-gathering,Cast spells and summon fantasy monsters in the original collectible card game.,
296151,Viscounts of the West Kingdom,2020,8954,7.86452,7.39632,3.4564,17900,708,781399,31027,323,1,4,1,4,3,3,60,90,3,8,12,/boardgame/296151/viscounts-west-kingdom,Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.,59.2
189932,Tyrants of the Underdark,2016,8455,7.91187,7.39568,2.5528,10322,600,877177,26970,236,2,4,2,4,4,4,60,60,1,1,14,/boardgame/189932/tyrants-underdark,Lead a Drow house and build the best deck to establish supremacy over the Underdark.,
265188,Glen More II: Chronicles,2019,7653,7.91807,7.39496,3.0333,12907,551,700214,22011,234,2,4,2,4,3,3,90,120,2,4,12,/boardgame/265188/glen-more-ii-chronicles,"Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.",59.99
148949,Istanbul,2014,30587,7.54542,7.39338,2.583,35644,1121,1460147,99418,404,2,5,2,5,4,4,40,60,16,9,10,/boardgame/148949/istanbul,Send your assistants through the shops of Istanbul as you race to acquire rubies.,34.54
268864,Undaunted: Normandy,2019,10694,7.81352,7.39269,2.2464,20835,871,1123176,41522,562,2,2,2,2,2,2,45,60,11,2,14,/boardgame/268864/undaunted-normandy,Command your rifle platoon to victory in this WWII multi-scenario deck builder.,
82222,Xia: Legends of a Drift System,2014,9666,7.86715,7.39,3.1863,14693,1518,1609172,21695,103,3,5,2,4,3,3,60,180,6,5,12,/boardgame/82222/xia-legends-drift-system,Pilot your ship to stardom in a massive sci-fi sandbox.,
244522,That's Pretty Clever!,2018,23172,7.58051,7.38974,1.8781,36957,699,934294,294241,2053,1,4,1,4,2,2,30,30,10,2,8,/boardgame/244522/s-pretty-clever,"Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.",10.52
233867,Welcome To...,2018,29327,7.54559,7.38902,1.8351,46282,1142,1367735,243195,2491,1,100,1,12,3,4,25,25,16,14,10,/boardgame/233867/welcome,"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.",26.0
249259,War Chest,2018,9124,7.86352,7.38304,2.2991,13635,687,813857,50496,597,2,4,2,2,2,2,30,30,2,4,14,/boardgame/249259/war-chest,"Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.",49.7
364073,Splendor Duel,2022,7108,7.97979,7.38032,1.9733,15960,470,337006,36162,1633,2,2,2,2,2,2,30,30,10,0,10,/boardgame/364073/splendor-duel,Renaissance merchants go head to head to please nobility.,22.99
54043,Jaipur,2009,49381,7.4892,7.37608,1.4655,76979,1730,1659002,238728,1764,2,2,2,2,2,2,30,30,12,0,12,/boardgame/54043/jaipur,Trade and sell goods to become the most wealthy merchant in this short game for two.,15.99
329082,Radlands,2021,8537,7.90167,7.37377,2.2593,17185,858,763121,33490,737,2,2,2,2,2,2,20,40,5,0,14,/boardgame/329082/radlands,Post-apocalyptic bands of punks fight to destroy the rival tribe's camps.,34.7
43111,Chaos in the Old World,2009,15479,7.66417,7.37318,3.1996,15873,1290,1679590,27282,45,3,4,3,4,4,4,60,120,9,1,13,/boardgame/43111/chaos-old-world,Rival chaos gods send forth their minions to spread corruption and destruction.,
9609,War of the Ring,2004,10596,7.7735,7.37008,3.8436,13632,836,2165724,14062,15,2,4,2,2,2,2,120,120,6,2,12,/boardgame/9609/war-ring,"Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.",92.39
209418,Dominion (Second Edition),2016,9161,7.84738,7.36538,2.1676,13965,405,415081,49387,667,2,4,2,4,2,3,30,30,0,51,14,/boardgame/209418/dominion-second-edition,Acquire cards to grow your kingdom's influence in this classic deck-building game.,42.99
310100,Nemesis: Lockdown,2022,4464,8.37943,7.35857,3.897,12844,810,793532,8765,462,1,5,1,5,4,4,90,180,3,9,12,/boardgame/310100/nemesis-lockdown,Survive an alien-infested lab on Mars but beware of other players and their agendas.,83.18
104162,Descent: Journeys in the Dark (Second Edition),2012,25023,7.62399,7.35831,3.2125,39404,3309,4044335,71168,119,1,5,2,5,5,5,120,120,3,45,14,/boardgame/104162/descent-journeys-dark-second-edition,Fight the Overlord and level up your heroes in this fantasy dungeon campaign.,
188920,This War of Mine: The Board Game,2017,12515,7.78131,7.35825,3.3054,23610,1507,1607746,24466,150,1,6,1,3,1,1,45,120,10,12,18,/boardgame/188920/war-mine-board-game,Civilians trapped in a war-torn city must make difficult decisions to survive.,76.75
277659,Final Girl,2021,4651,8.35523,7.35752,2.6337,12793,959,917767,24708,830,1,1,1,1,1,1,20,60,5,26,14,/boardgame/277659/final-girl,You alone must survive and defeat the horror movie killer.,29.74
287954,Azul: Summer Pavilion,2019,14629,7.65097,7.35444,2.0505,24514,488,538450,58070,469,2,4,2,4,2,3,30,45,9,2,8,/boardgame/287954/azul-summer-pavilion,You're an artisan working on creating striking patterns within a king's palace.,50.82
10630,Memoir '44,2004,29563,7.53924,7.35394,2.2751,39625,2163,2747115,156590,966,2,8,2,2,2,2,30,60,6,32,8,/boardgame/10630/memoir-44,Revisit the battles of D-Day and control the forces of the Allies and the Axis!,72.25
294484,Unmatched: Cobble & Fog,2020,6483,8.00499,7.35246,1.9798,15375,390,385572,15627,294,2,4,2,2,2,2,20,40,3,3,9,/boardgame/294484/unmatched-cobble-fog,Heroes from Victorian-era literature join a skirmish to the death.,59.99
366161,Wingspan Asia,2022,4114,8.35545,7.35091,2.6429,17539,396,325885,11983,634,1,2,1,2,2,2,40,70,2,3,10,/boardgame/366161/wingspan-asia,Travel to Asia to discover new birds for your wildlife preserve.,35.99
282524,Horrified,2019,15185,7.66638,7.34789,2.0483,29934,1125,1186042,46584,626,1,5,1,5,3,3,60,60,5,0,10,/boardgame/282524/horrified,Classic movie monsters terrorize a town! Can your team stop them in time?,37.23
39463,Cosmic Encounter,2008,32192,7.52601,7.34682,2.5854,39958,2222,2528251,79462,223,3,5,4,5,5,5,60,120,2,10,12,/boardgame/39463/cosmic-encounter,Conquer the galaxy with shifting alliances and the unique powers of your alien race.,
235802,Too Many Bones: Undertow,2018,3058,8.68991,7.34651,4.0084,8536,649,386749,7088,82,1,2,1,2,2,2,60,180,5,28,12,/boardgame/235802/too-many-bones-undertow,Songstress Stanza & stealthy Duster board a raft & chuck gobs of dice on the Sibron.,
17133,Railways of the World,2005,12118,7.67436,7.34573,3.0174,12939,491,1487886,34098,114,2,6,3,6,5,5,120,120,4,18,10,/boardgame/17133/railways-world,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.",
332772,Revive,2022,4701,8.17878,7.34177,3.4068,7600,863,957631,16713,1391,1,4,1,4,3,3,90,120,2,1,14,/boardgame/332772/revive,"Revive civilization, 5000 years after the fall of humankind.",59.92
155426,Castles of Mad King Ludwig,2014,25154,7.51841,7.34033,2.6501,31910,1038,1476599,82904,548,1,4,2,4,4,4,90,90,20,4,13,/boardgame/155426/castles-mad-king-ludwig,Choose and play tiles to satisfy the king's whims and build the best fantasy castle.,
128882,The Resistance: Avalon,2012,32572,7.52341,7.33828,1.7368,46950,1420,1790443,134002,466,5,10,5,10,7,8,30,30,4,2,13,/boardgame/128882/resistance-avalon,Who can you trust? A game of social deduction set in King Arthur’s legendary realm.,
199561,Sagrada,2017,38998,7.48182,7.3375,1.9222,63015,1660,1550185,241409,1846,1,4,1,4,2,2,30,45,12,32,14,/boardgame/199561/sagrada,Craft the best stained-glass windows by carefully placing colorful transparent dice.,34.85
25021,Sekigahara: The Unification of Japan,2011,5690,8.00135,7.33714,2.7919,9736,581,1055068,11583,70,2,2,2,2,2,2,180,180,6,0,14,/boardgame/25021/sekigahara-unification-japan,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.,122.0
283355,Dune,2019,7823,7.95571,7.33492,3.9942,17708,1115,1463429,9502,148,2,6,5,6,6,6,120,180,6,3,14,/boardgame/283355/dune,Wildly different factions vie for control of Arrakis through alliance and treachery.,50.28
227224,The Red Cathedral,2020,10611,7.73422,7.33314,2.8184,19942,661,678420,34563,711,1,4,1,4,3,3,80,80,6,3,10,/boardgame/227224/red-cathedral,Lead a construction team to build Saint Basil's Cathedral under the Tsar's reign.,36.99
